"","price","GuestIncluded","extrapeople"
"4073",345.06,1,13.5
"4074",65.05,1,21.24
"4075",114.57,1,18.82
"4076",125.62,1,8.81
"4077",90.49,1,29.98
"4078",131.42,1,7.16
"4079",567.96,1,32.36
"4080",138.76,1,6.96
"4081",69.48,1,10.98
"4082",156.18,2,13.27
"4083",363.09,1,14.83
"4084",123.75,1,9.17
"4085",424.09,5,32.04
"4086",157.86,1,17.18
"4087",107.46,1,3.53
"4088",193.2,1,7.45
"4089",117.48,1,5.9
"4090",48.54,1,8.84
"4091",114.98,1,19.4
"4092",289.43,1,15.56
"4093",424.3,1,21.94
"4094",76.33,1,1.99
"4095",112,1,9.33
"4096",207.02,4,17.3
"4097",150.7,1,20.06
"4098",227.82,1,7.8
"4099",112.82,1,7.19
"4100",90.68,1,6.48
"4101",133.52,1,4.36
"4102",68.36,1,9.08
"4103",232.88,1,3.44
"4104",213.42,1,15.49
"4105",192.2,1,18.29
"4106",96.22,1,4.09
"4107",65.06,1,5.61
"4108",47.24,1,12.64
"4109",158.32,1,16.34
"4110",78.65,1,11.5
"4111",266.41,2,30.42
"4112",58.58,1,5.37
"4113",77.41,1,14.74
"4114",500.44,6,60.47
"4115",48.4,1,5.66
"4116",97.38,1,9.26
"4117",443.9,1,8.96
"4118",175.47,1,19.28
"4119",98.21,1,8.32
"4120",154.85,4,25.32
"4121",68.47,1,9.16
"4122",158.56,1,11.79
"4123",218.36,1,18.05
"4124",134.5,1,15.61
"4125",175.46,1,13.75
"4126",125.24,1,8.02
"4127",104,1,7.09
"4128",224.79,1,15.02
"4129",103.59,1,7.03
"4130",70.24,1,11.44
"4131",54.44,1,12.14
"4132",73.58,1,14.06
"4133",201.18,1,17.43
"4134",183.69,1,11.84
"4135",142.92,1,13.06
"4136",261.82,1,18.74
"4137",90.9,1,5.27
"4138",105.36,1,11.08
"4139",171.42,1,15.19
"4140",109.87,1,8.21
"4141",75.62,1,11.08
"4142",235.95,1,3.38
"4143",79.82,1,21.46
"4144",205.97,1,29.14
"4145",107.03,1,15.39
"4146",228.78,1,13.73
"4147",161.7,1,6.8
"4148",78.95,1,20.56
"4149",49.1,1,3.9
"4150",236.86,1,17.7
"4151",40.44,0,0.13
"4152",111.02,1,14.87
"4153",103.29,1,9.82
"4154",139.27,1,12.5
"4155",60.11,1,17.98
"4156",262.98,1,29.45
"4157",88.43,1,12.04
"4158",348.38,1,11.08
"4159",202.02,1,17.98
"4160",244.78,1,14.41
"4161",115.98,1,13.5
"4162",121.71,1,3.85
"4163",102.18,1,10.03
"4164",158.87,4,18.93
"4165",66.05,1,2.93
"4166",129.82,1,9.94
"4167",128.21,2,29.89
"4168",60.76,1,12.15
"4169",204.88,1,32.13
"4170",151.12,2,21.64
"4171",197.31,2,28.62
"4172",78.93,1,18.8
"4173",54.1,1,4.31
"4174",297.78,1,26.2
"4175",101.22,1,13.01
"4176",77.15,1,5.86
"4177",174.21,1,13.9
"4178",109.55,1,9.86
"4179",96.51,2,9.79
"4180",71.07,1,10.48
"4181",161.03,1,12.16
"4182",175.04,1,19.79
"4183",115.58,1,16.09
"4184",75.89,1,8.57
"4185",243.42,4,20.15
"4186",63.08,1,8.42
"4187",135.84,1,22.84
"4188",218.04,1,27.44
"4189",108.64,1,7.38
"4190",260.22,1,6.01
"4191",103.17,1,14.82
"4192",364.93,1,12.67
"4193",385.45,1,14.48
"4194",113.8,1,12.01
"4195",64.55,1,3.42
"4196",178.08,2,18.56
"4197",56.34,1,16.23
"4198",135.87,2,15.16
"4199",74.77,1,4.6
"4200",68.53,1,14.42
"4201",131.43,2,17.44
"4202",103.76,1,11.19
"4203",242.64,4,19.96
"4204",87.15,1,7.98
"4205",80.62,1,21.17
"4206",86.16,1,17.75
"4207",214.82,1,8.89
"4208",154.19,1,9.88
"4209",54.28,1,10.68
"4210",73.04,1,-0.04
"4211",42.4,1,6.43
"4212",250.45,6,26.83
"4213",352.95,4,24.37
"4214",198.55,1,10.65
"4215",423.29,1,17.03
"4216",88.22,1,9.92
"4217",54.85,1,3.3
"4218",419.11,1,32.88
"4219",54.06,1,9.2
"4220",187.69,4,16.67
"4221",103.91,2,12.32
"4222",151.63,1,13.66
"4223",86.52,1,26.36
"4224",375.3,6,18.16
"4225",674.59,1,5.68
"4226",150.58,1,12.36
"4227",68.53,1,7.04
"4228",248.34,2,80.68
"4229",69.42,1,13.51
"4230",272.55,1,8.91
"4231",152.52,1,16.32
"4232",77.06,1,8.4
"4233",100.09,1,8.99
"4234",114.66,1,12.37
"4235",108.31,1,6.73
"4236",192.77,2,26.35
"4237",46.43,1,5.62
"4238",388.82,1,20.22
"4239",71.16,1,8.83
"4240",119.19,1,7.9
"4241",95.69,1,17.78
"4242",193.64,1,20.63
"4243",106.32,1,2.51
"4244",103.82,2,16.03
"4245",171.27,1,16.79
"4246",150.88,1,12.88
"4247",30.93,1,5.74
"4248",51.37,1,28.01
"4249",144.5,1,6.02
"4250",92.59,1,18.5
"4251",201.54,1,5.36
"4252",224.33,1,2.45
"4253",132.31,1,8.14
"4254",74.81,1,4.23
"4255",118.08,1,1.44
"4256",471.38,4,9.95
"4257",170.05,1,11.74
"4258",99.59,1,10.41
"4259",175.64,2,21.44
"4260",182.45,1,4.78
"4261",52.35,1,6.53
"4262",81.5,1,22.71
"4263",57.78,1,11.29
"4264",81.27,1,10.82
"4265",87.35,1,14.43
"4266",73.6,1,15.87
"4267",57.06,1,3.69
"4268",182,1,16.43
"4269",74.78,1,9.01
"4270",228.59,2,8.49
"4271",194.25,2,23.49
"4272",170.94,1,16.27
"4273",52.44,1,1.46
"4274",243.71,4,27.97
"4275",77.55,1,15.12
"4276",124.15,1,16.67
"4277",75.95,1,16.45
"4278",123.61,1,7.66
"4279",118.88,2,18.34
"4280",402.34,1,16.08
"4281",129.58,1,6.04
"4282",177.56,1,16.92
"4283",83.23,1,16.04
"4284",60.61,1,14.62
"4285",47.56,1,8.62
"4286",56.57,1,6.36
"4287",349.86,6,20.14
"4288",101.16,1,12.57
"4289",57.31,1,11.85
"4290",97.1,1,15.26
"4291",197.94,1,14.22
"4292",69.61,1,3.25
"4293",64.95,1,22.12
"4294",59.77,1,17
"4295",164.54,1,6.59
"4296",66.58,1,2.89
"4297",194.09,1,6.15
"4298",50.67,1,8.05
"4299",70.15,1,5.11
"4300",106.46,2,18.18
"4301",134.59,1,14.51
"4302",41.5,1,16.7
"4303",82.4,1,1.42
"4304",172.71,1,21.98
"4305",207.52,1,7.3
"4306",258.75,1,6.91
"4307",56.54,2,18.28
"4308",151.1,2,8.89
"4309",191.98,1,13.99
"4310",144.4,1,3.37
"4311",170.15,1,4.28
"4312",79.82,1,13.15
"4313",89.67,1,11.5
"4314",219.11,1,23.32
"4315",196.47,1,17.83
"4316",128.55,1,10.13
"4317",74.04,1,5.12
"4318",109.19,1,9.49
"4319",130.95,1,10.6
"4320",96.03,1,4.27
"4321",208.22,6,28.24
"4322",188.84,1,19.88
"4323",530.89,1,16.27
"4324",89.03,1,3.88
"4325",191.92,1,12.47
"4326",135,1,20.51
"4327",225.97,1,15.26
"4328",62.8,1,12.74
"4329",199.21,1,3.42
"4330",84.52,1,10.14
"4331",95.95,1,16.45
"4332",150.54,1,31.82
"4333",79.95,1,0.99
"4334",351.99,1,17.61
"4335",473.65,1,22.35
"4336",136.08,1,6.05
"4337",52.8,1,17.76
"4338",69.76,1,20.9
"4339",73.68,1,17.46
"4340",54.98,1,12.97
"4341",206.51,1,14.85
"4342",74.2,1,7.38
"4343",77.02,1,11.17
"4344",166.51,1,7.38
"4345",498.15,4,42.87
"4346",153.34,1,10.53
"4347",96.04,1,2
"4348",114.71,1,9.41
"4349",64.25,1,12.76
"4350",83.34,1,13.89
"4351",51.78,2,18.69
"4352",128.47,1,14.07
"4353",99.65,1,17.2
"4354",300.28,1,25.17
"4355",57.9,1,16.57
"4356",203.21,2,34.2
"4357",92.43,1,17.85
"4358",188.06,1,22.68
"4359",80.46,1,8.62
"4360",96.78,1,12.31
"4361",245.08,1,14.1
"4362",210.38,1,19.03
"4363",85.25,1,12.14
"4364",201.53,1,10.17
"4365",92.36,1,8.28
"4366",75.5,1,1.29
"4367",122.48,1,20.55
"4368",98.16,1,5.14
"4369",195.69,1,16
"4370",70.92,2,17.28
"4371",57.43,1,6.52
"4372",169.79,1,8.5
"4373",291.02,1,15.71
"4374",60.2,1,11.47
"4375",177.22,2,19.16
"4376",68.31,1,17.45
"4377",540.15,4,6.9
"4378",66.73,1,10.33
"4379",63.11,1,11.41
"4380",94.15,1,2.7
"4381",167.53,2,26.66
"4382",75.95,1,5.26
"4383",188.18,1,25.29
"4384",86.68,2,26.29
"4385",75.06,1,6.71
"4386",64.68,1,14.16
"4387",142.45,2,21.88
"4388",107.69,1,9.13
"4389",170.42,1,10.96
"4390",86.71,1,7.95
"4391",152.26,1,20.53
"4392",70.27,1,5.26
"4393",104.21,1,15.81
"4394",78.9,1,2.57
"4395",182.37,1,15.43
"4396",218.47,1,15.69
"4397",242.96,2,36.53
"4398",141.43,2,15.57
"4399",184.49,1,5.05
"4400",210.1,1,4.31
"4401",121.72,1,7.55
"4402",128.95,1,10.96
"4403",122.81,1,12.7
"4404",67.24,1,6
"4405",140.37,1,2.6
"4406",176.72,1,20.55
"4407",178.18,2,17.78
"4408",63.62,1,4.42
"4409",78.89,1,13.54
"4410",72.2,1,5.68
"4411",40,1,38.96
"4412",77.91,1,9.03
"4413",54.95,1,3.29
"4414",142.54,1,13.17
"4415",72.5,1,5.35
"4416",119.38,1,1.98
"4417",90.63,1,15.8
"4418",286.65,1,21.05
"4419",87.82,1,15.33
"4420",163.45,1,14.68
"4421",216.72,1,22.37
"4422",101.21,1,19.74
"4423",107.64,1,3.69
"4424",183.8,2,12.35
"4425",138.41,1,21.28
"4426",106.67,1,15.64
"4427",68.89,1,5.1
"4428",94.88,1,17.21
"4429",144.34,1,4.04
"4430",62.93,1,11.79
"4431",83.09,1,1.16
"4432",85.65,1,23.95
"4433",221.07,1,3.85
"4434",347.53,1,12.22
"4435",68.38,1,16.54
"4436",157.45,1,19.13
"4437",154.81,1,19.76
"4438",71.33,1,13.13
"4439",342.23,1,26.48
"4440",150.3,1,7.33
"4441",104.2,1,6.57
"4442",80.68,1,6.69
"4443",169.6,1,18.04
"4444",632.06,1,24.25
"4445",221.45,1,35.74
"4446",145.64,1,20.48
"4447",178.29,1,20.57
"4448",66.98,1,11.14
"4449",175.45,1,12.03
"4450",59.93,1,5.99
"4451",225,1,7.38
"4452",77.07,1,21.29
"4453",80.46,1,5.52
"4454",123.67,1,21.61
"4455",96.56,1,5.87
"4456",145.42,1,4.17
"4457",60.96,1,14.32
"4458",118.93,1,20.46
"4459",72.92,1,15.74
"4460",113.05,1,1.64
"4461",168.81,1,4.49
"4462",208.21,2,15.92
"4463",63.31,1,12.77
"4464",103.32,1,12.13
"4465",81.78,1,14.6
"4466",82.44,1,21.47
"4467",74.55,1,9.61
"4468",78.26,1,0.89
"4469",81.05,1,12.47
"4470",143.38,1,11.24
"4471",83.03,2,20.82
"4472",124.71,1,4.6
"4473",79.08,1,13.15
"4474",172.82,1,4.65
"4475",253.79,1,26.61
"4476",107.46,1,2.22
"4477",109.25,1,11.38
"4478",106.53,1,15.46
"4479",64.34,1,15.67
"4480",251.31,1,10.25
"4481",75.38,1,8.63
"4482",358.59,1,17.7
"4483",248.76,1,10.68
"4484",130.52,2,35.82
"4485",104.98,1,17.79
"4486",282.67,1,-0.18
"4487",159.53,1,15.8
"4488",122.56,1,36.03
"4489",62.21,1,11.52
"4490",164.35,2,20.74
"4491",101.7,1,6.77
"4492",232.03,1,27.4
"4493",141.28,1,15.32
"4494",118.23,1,12.27
"4495",59.08,1,8.86
"4496",97.33,1,8.78
"4497",168.67,2,22.33
"4498",243.44,1,8.78
"4499",59.53,1,20.16
"4500",77.32,1,14.41
"4501",69.08,1,14.56
"4502",86.68,1,0.6
"4503",154.54,1,10.06
"4504",152.37,2,14.07
"4505",274.78,1,20.94
"4506",164.23,1,5.05
"4507",440.04,1,19.67
"4508",72.16,1,4.51
"4509",170.35,1,15.25
"4510",184.76,1,23.51
"4511",75.86,1,9.61
"4512",55.84,1,4.16
"4513",381.15,4,30.2
"4514",146.99,2,22.16
"4515",134.28,1,3.76
"4516",175.61,1,15.1
"4517",65.22,1,12.37
"4518",134.28,1,18.54
"4519",132.61,1,14.97
"4520",64.15,1,1.87
"4521",109.78,1,1.15
"4522",74.22,1,3.89
"4523",141.13,1,20.06
"4524",98.22,2,17.37
"4525",97.54,1,9.63
"4526",77.38,1,14.68
"4527",186.35,2,20.7
"4528",138.1,1,6.39
"4529",191.52,1,22.24
"4530",262.87,4,24.76
"4531",111.02,1,12.83
"4532",470.07,1,21.55
"4533",85.99,1,12.3
"4534",131.11,1,13.91
"4535",108.31,1,10.96
"4536",97.85,1,17.03
"4537",147.16,1,13.15
"4538",147.19,1,7.22
"4539",68.61,1,10.34
"4540",82.58,1,4.03
"4541",53.82,1,2.09
"4542",109.1,1,11.51
"4543",286.64,4,25.48
"4544",140.41,2,24.58
"4545",262.33,4,17.47
"4546",81.07,1,15.56
"4547",196.44,1,15.62
"4548",160.58,1,6.72
"4549",134.23,1,17
"4550",183.53,2,9.77
"4551",145.92,1,4.58
"4552",80.73,1,17.92
"4553",200.03,1,5.99
"4554",56.25,1,9.95
"4555",134.16,1,11.28
"4556",184.19,1,11.06
"4557",66.98,1,10.2
"4558",119.25,1,14.5
"4559",143.95,1,7.24
"4560",70.19,1,10.54
"4561",71.63,1,27.08
"4562",285.8,1,14.93
"4563",68.22,1,1.54
"4564",113.22,1,13.45
"4565",140.68,1,13.81
"4566",140.78,1,13.59
"4567",134.17,1,13.58
"4568",116.18,1,9.51
"4569",138.39,1,9.45
"4570",81.52,1,0.95
"4571",195.95,1,5.72
"4572",106.73,1,10.36
"4573",82.25,1,14.03
"4574",142.11,1,11.59
"4575",82.11,1,23.13
"4576",70.31,1,5.44
"4577",113.99,2,16.49
"4578",96.32,1,25.23
"4579",74.04,1,1.26
"4580",87.55,1,21.06
"4581",64.25,1,8.95
"4582",189.12,1,6.15
"4583",180.06,2,27.18
"4584",121.27,2,15.2
"4585",112.83,1,11.32
"4586",222.78,1,15.43
"4587",58.34,1,5.57
"4588",257.98,1,16.12
"4589",53.63,1,10.92
"4590",199.21,1,14.86
"4591",106.86,2,12.02
"4592",78.93,2,13.31
"4593",164.69,1,8.35
"4594",225.71,2,16.73
"4595",62.2,1,19.24
"4596",110.36,1,12.87
"4597",274.53,1,28.2
"4598",82.97,1,-0.07
"4599",79.52,1,18.85
"4600",101.63,1,6.59
"4601",116.57,1,13.52
"4602",107.29,1,8.58
"4603",105.75,2,22.74
"4604",78.56,1,8.38
"4605",289.54,1,14.8
"4606",84.19,1,4.55
"4607",115.16,1,7.58
"4608",131.78,1,13.21
"4609",264.95,4,40.6
"4610",118.88,1,16.36
"4611",153.43,1,8.35
"4612",67.02,1,3.82
"4613",253.06,1,12.94
"4614",63.26,1,2.59
"4615",134.12,1,9.94
"4616",85.73,1,16.9
"4617",196.26,1,12.13
"4618",321.55,1,9.98
"4619",127.07,2,18.17
"4620",185.61,1,17.53
"4621",77.6,1,6.08
"4622",224.78,1,26.84
"4623",129.49,1,13.07
"4624",47.76,1,7.14
"4625",68.13,1,6.2
"4626",87.99,1,1.31
"4627",131.66,1,10.29
"4628",237.11,1,48.61
"4629",111.77,1,12.42
"4630",61.45,1,15.88
"4631",149.43,1,13.02
"4632",221.05,1,26.52
"4633",46.8,1,10.11
"4634",160.56,1,6.95
"4635",83.27,1,15.36
"4636",127.85,2,10.31
"4637",140.18,2,6.92
"4638",58.2,2,16.91
"4639",75.09,1,18.15
"4640",162.12,1,17.05
"4641",59.32,1,2.49
"4642",149.49,1,13.91
"4643",85.46,1,7.61
"4644",95.29,1,0.7
"4645",49.19,1,5.42
"4646",232.42,2,15.28
"4647",248.47,1,16.25
"4648",75.07,1,16.65
"4649",69.29,1,7.06
"4650",335.31,1,1.48
"4651",61.34,1,11.91
"4652",76.58,1,11.97
"4653",270.17,1,10.83
"4654",48.59,1,9.99
"4655",201,1,17.47
"4656",133.22,1,27.26
"4657",364.92,1,0.53
"4658",204.02,1,13.02
"4659",165.21,1,4.8
"4660",69.62,1,13.22
"4661",66.11,1,9.12
"4662",139.71,1,11.47
"4663",154.89,1,6.77
"4664",68.15,1,18.35
"4665",79.04,1,13.18
"4666",126.99,4,23.32
"4667",198.05,1,15.59
"4668",187.32,6,26.75
"4669",268.68,1,12.37
"4670",59.7,1,8.82
"4671",58.05,1,16.78
"4672",134.61,4,24.06
"4673",114.29,1,11.13
"4674",120.96,1,11.74
"4675",217.14,1,14.16
"4676",89.81,2,13.49
"4677",72.42,1,21.32
"4678",174.72,2,31.68
"4679",172.74,1,8.12
"4680",56.97,1,22.47
"4681",106.59,4,14.39
"4682",174.92,2,16.54
"4683",127.99,2,21.43
"4684",119.34,1,13.25
"4685",199.1,1,4.48
"4686",77.24,1,10.09
"4687",112.58,1,6.2
"4688",57.41,1,8.21
"4689",181.24,2,14.5
"4690",140.61,1,16.85
"4691",93.88,1,7.94
"4692",171.04,1,3.26
"4693",122.01,1,7.74
"4694",88.89,1,3.72
"4695",73.24,1,9.41
"4696",243.9,1,11.11
"4697",77.07,1,17.14
"4698",185.77,2,9.26
"4699",157.12,1,15.83
"4700",203.82,1,1.69
"4701",92.39,1,6.35
"4702",153.86,1,14.45
"4703",93.54,1,5.96
"4704",116.83,2,22.67
"4705",127.23,1,20.33
"4706",40.54,1,5.89
"4707",164.86,1,22.88
"4708",361.18,1,20.97
"4709",194.58,1,17.89
"4710",86.13,2,19.47
"4711",124.3,1,26.85
"4712",205.2,4,15.91
"4713",351.37,4,15.42
"4714",106.78,1,16.3
"4715",250.78,1,15.33
"4716",386.93,1,13.87
"4717",190.27,1,3.69
"4718",81.27,1,5.7
"4719",168.71,1,0.34
"4720",126.82,1,18.66
"4721",109.54,1,16.05
"4722",162.61,4,20.48
"4723",148.48,1,11.39
"4724",128.34,1,14.17
"4725",206.59,1,29.18
"4726",124.84,1,1.18
"4727",139.6,1,29.07
"4728",205.09,1,14.4
"4729",84.45,1,1.88
"4730",58.77,1,3.03
"4731",223.96,1,24.35
"4732",155.43,1,12.93
"4733",106.45,1,31.26
"4734",155.56,1,18.23
"4735",176.31,1,10.3
"4736",53.4,1,3.05
"4737",61.75,1,13.15
"4738",97.23,2,19.8
"4739",63.74,1,1.26
"4740",67.06,1,8.91
"4741",377.33,1,22.36
"4742",432.66,4,37.09
"4743",106.65,1,9.48
"4744",70.41,1,13.56
"4745",107.64,1,17.19
"4746",56.85,1,4.9
"4747",59.22,2,7.83
"4748",105.51,1,9.1
"4749",164.12,1,10.64
"4750",53.34,1,15.52
"4751",41.88,1,8.18
"4752",198.45,4,24.21
"4753",179.43,2,13.56
"4754",192.37,1,18.89
"4755",84.92,1,9.41
"4756",65.2,1,7.72
"4757",122.7,1,5.47
"4758",116.17,1,5.59
"4759",201.19,2,20.62
"4760",59.13,2,15.62
"4761",240.28,1,15.1
"4762",583.35,1,32.93
"4763",84.54,1,2.84
"4764",151.35,1,9.03
"4765",132.91,1,13.3
"4766",47.13,1,19.89
"4767",33.95,1,2.59
"4768",136.65,1,11.27
"4769",174.78,1,5.14
"4770",201.11,1,9.79
"4771",263.1,6,15.53
"4772",150.26,1,13.17
"4773",87.1,1,2.99
"4774",137.87,2,23.2
"4775",427.98,1,4.7
"4776",129.98,1,12.92
"4777",68.06,1,11.13
"4778",183.34,1,15.79
"4779",247.61,1,1.6
"4780",136.98,1,24.78
"4781",58.26,1,3.96
"4782",71.74,1,14.03
"4783",208.58,4,20.61
"4784",198.8,1,10.44
"4785",179.97,1,12.43
"4786",102.68,2,28.26
"4787",46.58,1,11.14
"4788",53.59,1,1.44
"4789",63.09,0,4.41
"4790",59.8,1,17.58
"4791",157.01,1,15.71
"4792",86.13,1,9.31
"4793",229.52,1,5.19
"4794",52.73,1,24.45
"4795",215.86,1,8.67
"4796",84.75,1,6.71
"4797",367.34,6,15.43
"4798",139.85,1,12.61
"4799",98.51,2,23.44
"4800",116.32,1,14
"4801",102.44,1,30.37
"4802",261.57,1,16.73
"4803",120.92,1,2.63
"4804",90.53,1,5.2
"4805",92.74,1,5.77
"4806",385.89,1,17.08
"4807",124.46,1,3.59
"4808",63.25,1,3.22
"4809",244.95,1,9.77
"4810",192.02,6,15.93
"4811",192.83,1,8.9
"4812",81.38,1,15.88
"4813",210.71,1,22.36
"4814",177.91,2,20.65
"4815",89.57,1,7.57
"4816",63.85,1,1.22
"4817",89.46,1,16.33
"4818",53.82,1,4.05
"4819",49.67,1,17.56
"4820",76.67,1,11.22
"4821",68.26,1,16.28
"4822",214.42,1,8.8
"4823",49.97,1,8.15
"4824",60.64,1,8.45
"4825",134.12,1,16.9
"4826",197.4,1,7.05
"4827",338.21,2,22.12
"4828",88.38,1,12.53
"4829",121.19,1,12.45
"4830",76.8,1,21.18
"4831",86.78,1,4.49
"4832",247.3,1,8.89
"4833",94.24,1,15.15
"4834",368.9,4,21.4
"4835",148.91,1,2.73
"4836",97.75,1,18.97
"4837",597.47,1,7.26
"4838",120.96,2,18.86
"4839",227.07,1,15.45
"4840",90.84,1,7.74
"4841",63.62,1,10.49
"4842",73.99,1,25.54
"4843",59.7,1,11.32
"4844",126.86,1,3.55
"4845",436.04,1,6.79
"4846",47.25,1,20.31
"4847",56.05,1,18.11
"4848",189.06,1,17.55
"4849",175.97,1,14.65
"4850",51.87,1,5.42
"4851",511.88,1,10.95
"4852",66.98,1,22.45
"4853",103.58,1,20.66
"4854",120.45,1,24.2
"4855",222.45,1,12.72
"4856",105.6,1,19.34
"4857",63,1,3.91
"4858",87.57,1,19.36
"4859",161.13,1,13.37
"4860",69.17,1,3.17
"4861",71.52,1,12.47
"4862",111.23,1,4.1
"4863",471.52,1,4.07
"4864",275.02,1,17.61
"4865",29.46,1,14.19
"4866",39.22,1,3.79
"4867",89.99,1,9.02
"4868",79.28,1,5.72
"4869",135.68,1,23.42
"4870",176.35,1,7.55
"4871",57.03,1,16.28
"4872",107.44,1,28.17
"4873",119.91,2,14.17
"4874",110.6,1,18.14
"4875",77.21,1,7.29
"4876",128.31,1,13.59
"4877",71.3,1,0.66
"4878",140.86,1,13.94
"4879",144.39,4,26.85
"4880",154.73,1,11.36
"4881",98.57,1,15.88
"4882",257.21,1,18.06
"4883",207.98,1,21.11
"4884",124.4,1,9.2
"4885",127.91,1,13.12
"4886",125.4,2,20.61
"4887",134.38,1,17.82
"4888",109.84,1,13.88
"4889",105.9,1,14.44
"4890",100.76,1,8.48
"4891",176.58,1,9.86
"4892",96.08,1,14.76
"4893",128.36,1,4.23
"4894",193.41,2,26.5
"4895",189.28,4,24.02
"4896",298.31,1,23.51
"4897",93.19,1,7.96
"4898",166.2,1,11.97
"4899",144.45,1,18.47
"4900",429.73,1,15.87
"4901",72.57,1,11.71
"4902",68.16,1,5.22
"4903",199.97,1,10.24
"4904",172.25,1,12.57
"4905",84.76,1,23.58
"4906",102.29,1,13.91
"4907",189.56,1,9.15
"4908",140.31,1,16.71
"4909",109.9,1,14.69
"4910",63.62,1,24.12
"4911",180.81,1,4.74
"4912",704.45,1,4.88
"4913",263.24,2,23.95
"4914",86.13,1,11.96
"4915",79.57,1,6.52
"4916",148.07,1,12.06
"4917",156.03,2,19.5
"4918",201.34,1,20.72
"4919",109.09,1,4.13
"4920",67.78,1,18.86
"4921",74.57,1,8.28
"4922",102.74,1,11.05
"4923",101.36,1,8.38
"4924",51.7,1,9.87
"4925",513.18,1,30.31
"4926",92.97,1,15.05
"4927",331.29,1,27.3
"4928",253.58,1,22.75
"4929",160.63,1,14.85
"4930",149.77,1,15.8
"4931",165,1,28.46
"4932",99.08,1,2.24
"4933",173.08,1,12.61
"4934",54.51,1,13.04
"4935",75.7,2,17.94
"4936",59.65,1,11.06
"4937",102.75,1,2.74
"4938",67.39,1,2.02
"4939",234.01,2,24.43
"4940",104.18,1,13.98
"4941",82.59,1,13.37
"4942",146.02,2,13.52
"4943",140.5,1,19.39
"4944",58.47,1,8.74
"4945",132.06,1,9.14
"4946",103.86,1,3.35
"4947",198.16,1,26.78
"4948",255.1,1,11.27
"4949",100.26,1,13.09
"4950",146.09,1,12.82
"4951",167.8,1,7.05
"4952",89.53,1,18.5
"4953",96.77,1,1.86
"4954",0,0,0
"4955",281.83,1,5.03
"4956",108.22,2,25.97
"4957",175.08,1,14.59
"4958",63.73,1,5.11
"4959",383.01,6,35.12
"4960",257.3,1,5.4
"4961",101.3,2,18.7
"4962",100.37,1,21.87
"4963",61.5,1,10.15
"4964",95.39,1,11.49
"4965",71.7,1,13.91
"4966",194.78,1,8.13
"4967",153.65,1,1.67
"4968",178.23,2,18.87
"4969",283.27,4,20.44
"4970",127.45,1,14.19
"4971",156.6,1,13.68
"4972",162.03,1,13.79
"4973",93.5,1,3.09
"4974",126.13,4,24.33
"4975",409.81,1,24.79
"4976",135.1,1,14.23
"4977",81.42,1,15.14
"4978",110.81,2,16.36
"4979",155.83,1,7.4
"4980",345.37,1,14.67
"4981",115.05,1,8.13
"4982",77.07,1,21.15
"4983",65.88,1,6.54
"4984",240.35,4,18.93
"4985",156.92,1,10.73
"4986",227.88,1,20.25
"4987",119.47,1,18.28
"4988",114.44,1,25.91
"4989",166.7,1,14.57
"4990",172.11,1,10.71
"4991",129.39,1,15.77
"4992",109.27,1,15.44
"4993",221.92,1,13.31
"4994",69.26,1,29.88
"4995",132.34,1,6.58
"4996",251.98,1,8.45
"4997",41.75,1,8.87
"4998",64.31,1,4.13
"4999",108.8,1,27.19
"5000",233.66,1,18.04
"5001",51.57,1,6.16
"5002",136.95,1,17.8
"5003",357.66,4,21.64
"5004",247.58,1,9.75
"5005",291.3,2,18.24
"5006",413.46,1,17.28
"5007",80.12,1,17.68
"5008",342.38,1,22.02
"5009",97.45,1,5.2
"5010",225.69,4,19.05
"5011",200.85,1,9.25
"5012",49.93,1,5.81
"5013",80.05,1,7.11
"5014",66.39,1,6.51
"5015",201.48,1,25.94
"5016",139.16,1,5.72
"5017",213.85,1,23.31
"5018",105.05,1,2.89
"5019",225.41,1,10.78
"5020",96.79,1,11.39
"5021",69.41,2,16.91
"5022",98.05,1,14.92
"5023",80.3,1,10.38
"5024",226.73,1,15.77
"5025",279.12,1,7.98
"5026",191.34,1,12.13
"5027",211.63,1,23.52
"5028",82.06,1,24.95
"5029",579.36,1,30.26
"5030",73.82,1,12.24
"5031",82.52,1,6.17
"5032",60.36,1,20.05
"5033",123.96,1,11.81
"5034",139.35,1,8.2
"5035",154.31,2,15.12
"5036",177.44,1,18.22
"5037",104.96,1,14.35
"5038",640.61,1,27.59
"5039",275.55,1,9.4
"5040",224.91,1,8.26
"5041",142.78,1,18.73
"5042",140.99,1,10.71
"5043",71.75,1,5.46
"5044",64.1,1,10.52
"5045",140.56,1,1.46
"5046",144.72,1,3.06
"5047",64.86,1,2.65
"5048",235.54,1,14.79
"5049",207.38,1,2.91
"5050",82.02,1,17.6
"5051",81.71,1,5.15
"5052",84.89,1,11.61
"5053",86.39,1,4.07
"5054",54.55,1,11.81
"5055",80.75,1,12.1
"5056",65.67,1,6.25
"5057",244.63,1,15.15
"5058",198.67,2,14.97
"5059",81.77,1,15.75
"5060",120.74,1,9.14
"5061",101.67,1,11.76
"5062",68.36,1,11.98
"5063",62.5,2,17.51
"5064",245.64,2,21.93
"5065",77.98,1,16.41
"5066",140.33,1,7.81
"5067",264.93,1,27.45
"5068",60.4,1,7.44
"5069",168.04,1,11.13
"5070",63.78,1,13.79
"5071",59.86,1,12.39
"5072",52.19,1,15.87
